1573077814028,-28800000,6
1573077817019,-28800000,6
1573077820021,-28800000,6
1573077830783,-28800000,6
1573077833782,-28800000,6
1573077836783,-28800000,6
1573077839782,-28800000,6
1573077858830,-28800000,5
1573077861825,-28800000,5
