1573068485979,-28800000,0.1131591796875,-0.0487060546875,0.8836669921875
1573068486036,-28800000,0.108642578125,0.0087890625,0.9537353515625
1573068486036,-28800000,0.011474609375,0.040771484375,1.03759765625
1573068486098,-28800000,-3.662109375E-4,0.1512451171875,1.0523681640625
1573068486157,-28800000,-0.2286376953125,-0.101318359375,0.99365234375
1573068486157,-28800000,-0.3426513671875,-0.186767578125,1.024658203125
1573068486219,-28800000,-0.26611328125,-0.177978515625,0.9837646484375
1573068486277,-28800000,-0.17236328125,-0.161376953125,0.9580078125
1573068486277,-28800000,-0.1563720703125,-0.091552734375,0.8975830078125
1573068486339,-28800000,-0.25537109375,-0.080322265625,0.9312744140625
1573068486397,-28800000,-0.3338623046875,-0.075439453125,1.0030517578125
1573068486397,-28800000,-0.322021484375,-0.0784912109375,0.9879150390625
1573068486459,-28800000,-0.359130859375,-0.0618896484375,0.9320068359375
1573068486516,-28800000,-0.2156982421875,-0.03759765625,0.829345703125
1573068486516,-28800000,-0.2203369140625,-0.0274658203125,0.9105224609375
1573068486578,-28800000,-0.1815185546875,-0.049560546875,0.978515625
1573068486638,-28800000,-0.168701171875,-0.0584716796875,1.0146484375
1573068486638,-28800000,-0.1922607421875,-0.072021484375,0.9862060546875
1573068486700,-28800000,-0.2022705078125,-0.0615234375,0.947265625
1573068486757,-28800000,-0.2198486328125,-0.0548095703125,0.9488525390625
1573068486757,-28800000,-0.2144775390625,-0.050048828125,0.9371337890625
1573068486819,-28800000,-0.2010498046875,-0.0462646484375,0.9373779296875
1573068486878,-28800000,-0.2030029296875,-0.052001953125,0.9498291015625
1573068486878,-28800000,-0.1796875,-0.0501708984375,0.960693359375
1573068486940,-28800000,-0.186279296875,-0.0406494140625,0.9525146484375
1573068486997,-28800000,-0.1959228515625,-0.0400390625,0.952880859375
1573068486997,-28800000,-0.197265625,-0.042724609375,0.946044921875
1573068487059,-28800000,-0.189208984375,-0.035888671875,0.9547119140625
1573068487117,-28800000,-0.1883544921875,-0.0399169921875,0.95068359375
1573068487117,-28800000,-0.1868896484375,-0.0439453125,0.954345703125
1573068487179,-28800000,-0.184326171875,-0.039306640625,0.9554443359375
1573068487238,-28800000,-0.1873779296875,-0.0361328125,0.9552001953125
1573068487238,-28800000,-0.182373046875,-0.039794921875,0.956787109375
1573068487300,-28800000,-0.185302734375,-0.0416259765625,0.9561767578125
1573068487360,-28800000,-0.183349609375,-0.0386962890625,0.958740234375
1573068487360,-28800000,-0.1781005859375,-0.0343017578125,0.960205078125
