1573077813516,-28800000,317.0
1573077813516,-28800000,318.0
1573077813544,-28800000,319.0
1573077813588,-28800000,320.0
1573077813635,-28800000,321.0
1573077813693,-28800000,322.0
1573077813724,-28800000,323.0
1573077813768,-28800000,324.0
1573077813813,-28800000,325.0
1573077813859,-28800000,326.0
1573077813859,-28800000,327.0
1573077813904,-28800000,328.0
1573077813949,-28800000,329.0
1573077813993,-28800000,330.0
1573077814040,-28800000,331.0
1573077814085,-28800000,332.0
1573077814129,-28800000,333.0
1573077814173,-28800000,334.0
1573077814220,-28800000,335.0
1573077814220,-28800000,336.0
1573077814267,-28800000,337.0
1573077814319,-28800000,338.0
1573077814354,-28800000,339.0
1573077814398,-28800000,340.0
1573077814446,-28800000,341.0
1573077814501,-28800000,342.0
1573077814534,-28800000,343.0
1573077814578,-28800000,344.0
1573077814578,-28800000,345.0
1573077814625,-28800000,346.0
1573077814672,-28800000,347.0
1573077814717,-28800000,348.0
1573077814759,-28800000,349.0
1573077814803,-28800000,350.0
1573077814854,-28800000,351.0
1573077814894,-28800000,352.0
1573077814939,-28800000,353.0
1573077814939,-28800000,354.0
1573077814983,-28800000,355.0
1573077815030,-28800000,356.0
1573077815079,-28800000,357.0
1573077815119,-28800000,358.0
1573077815163,-28800000,359.0
1573077815209,-28800000,360.0
1573077815258,-28800000,361.0
1573077815303,-28800000,362.0
1573077815303,-28800000,363.0
1573077815344,-28800000,364.0
1573077815388,-28800000,365.0
1573077815435,-28800000,366.0
1573077815479,-28800000,367.0
1573077815524,-28800000,368.0
1573077815586,-28800000,369.0
1573077815615,-28800000,370.0
1573077815666,-28800000,371.0
1573077815667,-28800000,372.0
1573077815712,-28800000,373.0
1573077815748,-28800000,374.0
1573077815793,-28800000,375.0
1573077815841,-28800000,376.0
1573077815903,-28800000,377.0
1573077815945,-28800000,378.0
1573077815973,-28800000,379.0
1573077816018,-28800000,380.0
1573077816019,-28800000,381.0
1573077816066,-28800000,382.0
1573077816111,-28800000,383.0
1573077816153,-28800000,384.0
1573077816198,-28800000,385.0
1573077816246,-28800000,386.0
1573077816308,-28800000,387.0
1573077816334,-28800000,388.0
1573077816379,-28800000,389.0
1573077816379,-28800000,390.0
1573077816424,-28800000,391.0
1573077816475,-28800000,392.0
1573077816513,-28800000,393.0
1573077816575,-28800000,394.0
1573077816637,-28800000,395.0
1573077816699,-28800000,396.0
1573077816711,-28800000,397.0
1573077816711,-28800000,398.0
1573077816773,-28800000,399.0
1573077816831,-28800000,400.0
1573077816831,-28800000,401.0
1573077816893,-28800000,402.0
1573077816949,-28800000,403.0
1573077816949,-28800000,404.0
1573077817011,-28800000,405.0
1573077817070,-28800000,406.0
1573077817070,-28800000,407.0
1573077817132,-28800000,408.0
1573077817188,-28800000,409.0
1573077817189,-28800000,410.0
1573077817251,-28800000,411.0
1573077817313,-28800000,412.0
1573077817375,-28800000,413.0
1573077817437,-28800000,414.0
1573077817447,-28800000,415.0
1573077817447,-28800000,416.0
1573077817509,-28800000,417.0
1573077817549,-28800000,418.0
1573077817549,-28800000,419.0
1573077817611,-28800000,420.0
1573077817673,-28800000,421.0
1573077817686,-28800000,422.0
1573077817748,-28800000,423.0
1573077817789,-28800000,424.0
1573077817789,-28800000,425.0
1573077817851,-28800000,426.0
1573077817913,-28800000,427.0
1573077817917,-28800000,428.0
1573077817979,-28800000,429.0
1573077818041,-28800000,430.0
1573077818103,-28800000,431.0
1573077818162,-28800000,432.0
1573077818162,-28800000,433.0
1573077818162,-28800000,434.0
1573077818224,-28800000,435.0
1573077818280,-28800000,436.0
1573077818280,-28800000,437.0
1573077818342,-28800000,438.0
1573077818404,-28800000,439.0
1573077818466,-28800000,440.0
1573077818528,-28800000,441.0
1573077818590,-28800000,442.0
1573077818633,-28800000,443.0
1573077818633,-28800000,444.0
1573077818633,-28800000,445.0
1573077818748,-28800000,447.0
1573077818748,-28800000,448.0
1573077818748,-28800000,449.0
1573077818810,-28800000,450.0
1573077818870,-28800000,451.0
1573077818870,-28800000,452.0
1573077818932,-28800000,453.0
1573077818989,-28800000,454.0
1573077818989,-28800000,455.0
1573077819051,-28800000,456.0
1573077819110,-28800000,457.0
1573077819110,-28800000,458.0
1573077819172,-28800000,459.0
1573077819229,-28800000,460.0
1573077819229,-28800000,461.0
1573077819291,-28800000,462.0
1573077819349,-28800000,463.0
1573077819350,-28800000,464.0
1573077819412,-28800000,465.0
1573077819474,-28800000,466.0
1573077819536,-28800000,467.0
1573077819598,-28800000,468.0
1573077819601,-28800000,469.0
1573077819602,-28800000,470.0
1573077819664,-28800000,471.0
1573077819709,-28800000,472.0
1573077819710,-28800000,473.0
1573077819772,-28800000,474.0
1573077819830,-28800000,475.0
1573077819831,-28800000,476.0
1573077819893,-28800000,477.0
1573077819952,-28800000,478.0
1573077819952,-28800000,479.0
1573077820014,-28800000,480.0
1573077820070,-28800000,481.0
1573077820071,-28800000,482.0
1573077820133,-28800000,483.0
1573077820190,-28800000,484.0
1573077820191,-28800000,485.0
1573077820253,-28800000,486.0
1573077820311,-28800000,487.0
1573077820311,-28800000,488.0
1573077820373,-28800000,489.0
1573077820431,-28800000,490.0
1573077820431,-28800000,491.0
1573077820493,-28800000,492.0
1573077820551,-28800000,493.0
1573077820551,-28800000,494.0
1573077820613,-28800000,495.0
1573077820670,-28800000,496.0
1573077820670,-28800000,497.0
1573077828395,-28800000,690.0
1573077828441,-28800000,691.0
1573077828484,-28800000,692.0
1573077828529,-28800000,693.0
1573077828574,-28800000,694.0
1573077828618,-28800000,695.0
1573077828664,-28800000,696.0
1573077828664,-28800000,697.0
1573077828709,-28800000,698.0
1573077828754,-28800000,699.0
1573077828798,-28800000,700.0
1573077828844,-28800000,701.0
1573077828890,-28800000,702.0
1573077828934,-28800000,703.0
1573077828979,-28800000,704.0
1573077829023,-28800000,705.0
1573077829023,-28800000,706.0
1573077829070,-28800000,707.0
1573077829114,-28800000,708.0
1573077829159,-28800000,709.0
1573077829203,-28800000,710.0
1573077829249,-28800000,711.0
1573077829294,-28800000,712.0
1573077829339,-28800000,713.0
1573077829383,-28800000,714.0
1573077829384,-28800000,715.0
1573077829428,-28800000,716.0
1573077829474,-28800000,717.0
1573077829519,-28800000,718.0
1573077829563,-28800000,719.0
1573077829608,-28800000,720.0
1573077829655,-28800000,721.0
1573077829699,-28800000,722.0
1573077829743,-28800000,723.0
1573077829743,-28800000,724.0
1573077829789,-28800000,725.0
1573077829835,-28800000,726.0
1573077829879,-28800000,727.0
1573077829924,-28800000,728.0
1573077829968,-28800000,729.0
1573077830013,-28800000,730.0
1573077830059,-28800000,731.0
1573077830104,-28800000,732.0
1573077830104,-28800000,733.0
1573077830148,-28800000,734.0
1573077830193,-28800000,735.0
1573077830239,-28800000,736.0
1573077830284,-28800000,737.0
1573077830329,-28800000,738.0
1573077830373,-28800000,739.0
1573077830418,-28800000,740.0
1573077830464,-28800000,741.0
1573077830464,-28800000,742.0
1573077830509,-28800000,743.0
1573077830554,-28800000,744.0
1573077830598,-28800000,745.0
1573077830644,-28800000,746.0
1573077830689,-28800000,747.0
1573077830733,-28800000,748.0
1573077830778,-28800000,749.0
1573077830824,-28800000,750.0
1573077830824,-28800000,751.0
1573077830869,-28800000,752.0
1573077830914,-28800000,753.0
1573077830958,-28800000,754.0
1573077831003,-28800000,755.0
1573077831049,-28800000,756.0
1573077831095,-28800000,757.0
1573077831140,-28800000,758.0
1573077831202,-28800000,759.0
1573077831229,-28800000,760.0
1573077831229,-28800000,761.0
1573077831273,-28800000,762.0
1573077831320,-28800000,763.0
1573077831363,-28800000,764.0
1573077831408,-28800000,765.0
1573077831453,-28800000,766.0
1573077831497,-28800000,767.0
1573077831542,-28800000,768.0
1573077831543,-28800000,769.0
1573077831587,-28800000,770.0
1573077831633,-28800000,771.0
1573077831679,-28800000,772.0
1573077831723,-28800000,773.0
1573077831768,-28800000,774.0
1573077831813,-28800000,775.0
1573077831859,-28800000,776.0
1573077831903,-28800000,777.0
1573077831903,-28800000,778.0
1573077831949,-28800000,779.0
1573077831993,-28800000,780.0
1573077832040,-28800000,781.0
1573077832083,-28800000,782.0
1573077832129,-28800000,783.0
1573077832174,-28800000,784.0
1573077832236,-28800000,785.0
1573077832264,-28800000,786.0
1573077832264,-28800000,787.0
1573077832309,-28800000,788.0
1573077832353,-28800000,789.0
1573077832397,-28800000,790.0
1573077832442,-28800000,791.0
1573077832488,-28800000,792.0
1573077832533,-28800000,793.0
1573077832578,-28800000,794.0
1573077832623,-28800000,795.0
1573077832623,-28800000,796.0
1573077832668,-28800000,797.0
1573077832713,-28800000,798.0
1573077832758,-28800000,799.0
1573077832803,-28800000,800.0
1573077832848,-28800000,801.0
1573077832894,-28800000,802.0
1573077832938,-28800000,803.0
1573077832983,-28800000,804.0
1573077832984,-28800000,805.0
1573077833028,-28800000,806.0
1573077833073,-28800000,807.0
1573077833118,-28800000,808.0
1573077833164,-28800000,809.0
1573077833208,-28800000,810.0
1573077833253,-28800000,811.0
1573077833298,-28800000,812.0
1573077833343,-28800000,813.0
1573077833343,-28800000,814.0
1573077833388,-28800000,815.0
1573077833433,-28800000,816.0
1573077833478,-28800000,817.0
1573077833523,-28800000,818.0
1573077833585,-28800000,819.0
1573077833647,-28800000,820.0
1573077833709,-28800000,821.0
1573077833750,-28800000,822.0
1573077833750,-28800000,823.0
1573077833750,-28800000,824.0
1573077833812,-28800000,825.0
1573077833870,-28800000,826.0
1573077833870,-28800000,827.0
1573077833932,-28800000,828.0
1573077833988,-28800000,829.0
1573077833988,-28800000,830.0
1573077834050,-28800000,831.0
1573077834110,-28800000,832.0
1573077834110,-28800000,833.0
1573077834172,-28800000,834.0
1573077834230,-28800000,835.0
1573077834230,-28800000,836.0
1573077834292,-28800000,837.0
1573077834350,-28800000,838.0
1573077834350,-28800000,839.0
1573077834412,-28800000,840.0
1573077834469,-28800000,841.0
1573077834469,-28800000,842.0
1573077834531,-28800000,843.0
1573077834590,-28800000,844.0
1573077834590,-28800000,845.0
1573077834652,-28800000,846.0
1573077834712,-28800000,847.0
1573077834712,-28800000,848.0
1573077834774,-28800000,849.0
1573077834831,-28800000,850.0
1573077834831,-28800000,851.0
1573077834893,-28800000,852.0
1573077834952,-28800000,853.0
1573077834952,-28800000,854.0
1573077835014,-28800000,855.0
1573077835070,-28800000,856.0
1573077835072,-28800000,857.0
1573077835134,-28800000,858.0
1573077835191,-28800000,859.0
1573077835191,-28800000,860.0
1573077835253,-28800000,861.0
1573077835311,-28800000,862.0
1573077835311,-28800000,863.0
1573077835373,-28800000,864.0
1573077835429,-28800000,865.0
1573077835430,-28800000,866.0
1573077835492,-28800000,867.0
1573077835551,-28800000,868.0
1573077835552,-28800000,869.0
1573077835614,-28800000,870.0
1573077835675,-28800000,871.0
1573077835675,-28800000,872.0
1573077835737,-28800000,873.0
1573077835791,-28800000,874.0
1573077835791,-28800000,875.0
1573077835853,-28800000,876.0
1573077835912,-28800000,877.0
1573077835912,-28800000,878.0
1573077835974,-28800000,879.0
1573077836036,-28800000,880.0
1573077836040,-28800000,881.0
1573077836102,-28800000,882.0
1573077836157,-28800000,883.0
1573077836219,-28800000,884.0
1573077836276,-28800000,885.0
1573077836276,-28800000,886.0
1573077836276,-28800000,887.0
1573077836338,-28800000,888.0
1573077836396,-28800000,889.0
1573077836396,-28800000,890.0
1573077836458,-28800000,891.0
1573077836514,-28800000,892.0
1573077836514,-28800000,893.0
1573077836576,-28800000,894.0
1573077836632,-28800000,895.0
1573077836632,-28800000,896.0
1573077836694,-28800000,897.0
1573077836756,-28800000,898.0
1573077836766,-28800000,899.0
1573077836828,-28800000,900.0
1573077836890,-28800000,901.0
1573077836952,-28800000,902.0
1573077837002,-28800000,903.0
1573077837002,-28800000,904.0
1573077837002,-28800000,905.0
1573077837064,-28800000,906.0
1573077837126,-28800000,907.0
1573077837131,-28800000,908.0
1573077837193,-28800000,909.0
1573077837243,-28800000,910.0
1573077837246,-28800000,911.0
1573077837308,-28800000,912.0
1573077837366,-28800000,913.0
1573077837370,-28800000,914.0
1573077837432,-28800000,915.0
1573077837474,-28800000,916.0
1573077837474,-28800000,917.0
1573077837536,-28800000,918.0
1573077837598,-28800000,919.0
1573077837613,-28800000,920.0
1573077837675,-28800000,921.0
1573077837731,-28800000,922.0
1573077837732,-28800000,923.0
1573077837794,-28800000,924.0
1573077837831,-28800000,925.0
1573077837831,-28800000,926.0
1573077837893,-28800000,927.0
1573077837950,-28800000,928.0
1573077837950,-28800000,929.0
1573077838012,-28800000,930.0
1573077838071,-28800000,931.0
1573077838072,-28800000,932.0
1573077838134,-28800000,933.0
1573077838196,-28800000,934.0
1573077838211,-28800000,935.0
1573077838273,-28800000,936.0
1573077838326,-28800000,937.0
1573077838326,-28800000,938.0
1573077838388,-28800000,939.0
1573077838447,-28800000,940.0
1573077838447,-28800000,941.0
1573077838509,-28800000,942.0
1573077838571,-28800000,943.0
1573077838571,-28800000,944.0
1573077838633,-28800000,945.0
1573077838687,-28800000,946.0
1573077838687,-28800000,947.0
1573077838749,-28800000,948.0
1573077838791,-28800000,949.0
1573077838791,-28800000,950.0
1573077838853,-28800000,951.0
1573077838915,-28800000,952.0
1573077838915,-28800000,953.0
1573077838977,-28800000,954.0
1573077839038,-28800000,955.0
1573077839039,-28800000,956.0
1573077839101,-28800000,957.0
1573077839163,-28800000,958.0
1573077839172,-28800000,959.0
1573077839234,-28800000,960.0
1573077839288,-28800000,961.0
1573077839288,-28800000,962.0
1573077839350,-28800000,963.0
1573077839412,-28800000,964.0
1573077839412,-28800000,965.0
1573077839474,-28800000,966.0
1573077839528,-28800000,967.0
1573077839530,-28800000,968.0
1573077839592,-28800000,969.0
1573077839633,-28800000,970.0
1573077839633,-28800000,971.0
1573077839695,-28800000,972.0
1573077839748,-28800000,973.0
1573077839749,-28800000,974.0
1573077839811,-28800000,975.0
1573077839868,-28800000,976.0
1573077839868,-28800000,977.0
1573077839930,-28800000,978.0
1573077839988,-28800000,979.0
1573077839988,-28800000,980.0
1573077840050,-28800000,981.0
1573077840108,-28800000,982.0
1573077840109,-28800000,983.0
1573077840171,-28800000,984.0
1573077840229,-28800000,985.0
1573077840229,-28800000,986.0
1573077840291,-28800000,987.0
1573077840353,-28800000,988.0
1573077840415,-28800000,989.0
1573077840477,-28800000,990.0
1573077840479,-28800000,991.0
1573077840479,-28800000,992.0
1573077840541,-28800000,993.0
1573077840603,-28800000,994.0
1573077840665,-28800000,995.0
1573077840727,-28800000,996.0
1573077840789,-28800000,997.0
1573077840829,-28800000,998.0
1573077840830,-28800000,999.0
1573077840831,-28800000,1000.0
1573077840948,-28800000,1002.0
1573077840948,-28800000,1003.0
1573077840948,-28800000,1004.0
1573077841010,-28800000,1005.0
1573077841069,-28800000,1006.0
1573077841069,-28800000,1007.0
1573077856397,-28800000,365.0
1573077856431,-28800000,366.0
1573077856431,-28800000,367.0
1573077856474,-28800000,368.0
1573077856520,-28800000,369.0
1573077856565,-28800000,370.0
1573077856610,-28800000,371.0
1573077856655,-28800000,372.0
1573077856699,-28800000,373.0
1573077856761,-28800000,374.0
1573077856791,-28800000,375.0
1573077856791,-28800000,376.0
1573077856834,-28800000,377.0
1573077856879,-28800000,378.0
1573077856924,-28800000,379.0
1573077856970,-28800000,380.0
1573077857015,-28800000,381.0
1573077857059,-28800000,382.0
1573077857105,-28800000,383.0
1573077857150,-28800000,384.0
1573077857150,-28800000,385.0
1573077857194,-28800000,386.0
1573077857248,-28800000,387.0
1573077857284,-28800000,388.0
1573077857329,-28800000,389.0
1573077857373,-28800000,390.0
1573077857420,-28800000,391.0
1573077857463,-28800000,392.0
1573077857509,-28800000,393.0
1573077857509,-28800000,394.0
1573077857571,-28800000,395.0
1573077857598,-28800000,396.0
1573077857643,-28800000,397.0
1573077857688,-28800000,398.0
1573077857733,-28800000,399.0
1573077857778,-28800000,400.0
1573077857824,-28800000,401.0
1573077857869,-28800000,402.0
1573077857870,-28800000,403.0
1573077857913,-28800000,404.0
1573077857958,-28800000,405.0
1573077858004,-28800000,406.0
1573077858051,-28800000,407.0
1573077858101,-28800000,408.0
1573077858139,-28800000,409.0
1573077858185,-28800000,410.0
1573077858231,-28800000,411.0
1573077858293,-28800000,412.0
1573077858355,-28800000,413.0
1573077858366,-28800000,414.0
1573077858366,-28800000,415.0
1573077858410,-28800000,416.0
1573077858455,-28800000,417.0
1573077858510,-28800000,418.0
1573077858545,-28800000,419.0
1573077858590,-28800000,420.0
1573077858591,-28800000,421.0
1573077858636,-28800000,422.0
1573077858698,-28800000,423.0
1573077858725,-28800000,424.0
1573077858768,-28800000,425.0
1573077858814,-28800000,426.0
1573077858859,-28800000,427.0
1573077858903,-28800000,428.0
1573077858948,-28800000,429.0
1573077858948,-28800000,430.0
1573077859010,-28800000,431.0
1573077859040,-28800000,432.0
1573077859083,-28800000,433.0
1573077859129,-28800000,434.0
1573077859175,-28800000,435.0
1573077859219,-28800000,436.0
1573077859265,-28800000,437.0
1573077859309,-28800000,438.0
1573077859309,-28800000,439.0
1573077859354,-28800000,440.0
1573077859399,-28800000,441.0
1573077859444,-28800000,442.0
1573077859489,-28800000,443.0
1573077859533,-28800000,444.0
1573077859578,-28800000,445.0
1573077859626,-28800000,446.0
1573077859670,-28800000,447.0
1573077859670,-28800000,448.0
